security_id,price_date,close_price,vendor,currency
SEC00026,2026-04-21,19.49,Bloomberg,JPY
SEC00026,2026-04-22,19.41,Bloomberg,INR
SEC00026,2026-04-23,19.24,Refinitiv,GBP
SEC00026,2026-04-24,19.41,ICE,INR
SEC00026,2026-04-25,19.97,Bloomberg,EUR
SEC00026,2026-04-26,20.1,Bloomberg,JPY
SEC00026,2026-04-27,20.59,ICE,JPY
SEC00026,2026-04-28,21.19,Refinitiv,INR
SEC00026,2026-04-29,20.98,ICE,USD
SEC00026,2026-04-30,21.09,Refinitiv,INR
SEC00026,2026-05-01,20.94,Refinitiv,EUR
SEC00026,2026-05-02,20.39,Bloomberg,EUR
SEC00026,2026-05-03,20.53,Refinitiv,CAD
SEC00026,2026-05-04,20.15,Refinitiv,CAD
SEC00026,2026-05-05,20.34,Bloomberg,INR
SEC00026,2026-05-06,19.78,Bloomberg,JPY
SEC00026,2026-05-07,19.85,Refinitiv,CAD
SEC00026,2026-05-08,19.3,ICE,GBP
SEC00026,2026-05-09,19.54,Refinitiv,INR
SEC00026,2026-05-10,19.41,ICE,JPY
SEC00026,2026-05-11,19.25,ICE,INR
SEC00026,2026-05-12,19.65,Bloomberg,GBP
SEC00026,2026-05-13,19.55,ICE,EUR
SEC00026,2026-05-14,19.6,ICE,JPY
SEC00026,2026-05-15,19.54,Bloomberg,GBP
SEC00026,2026-05-16,19.73,Refinitiv,USD
SEC00026,2026-05-17,20.11,Bloomberg,INR
SEC00026,2026-05-18,20.42,ICE,CAD
SEC00026,2026-05-19,20.26,Refinitiv,INR
SEC00027,2026-03-20,39.36,Bloomberg,JPY
SEC00027,2026-03-21,39.31,Bloomberg,GBP
SEC00027,2026-03-22,39.33,Refinitiv,EUR
SEC00027,2026-03-23,38.87,Refinitiv,GBP
SEC00027,2026-03-24,38.19,Bloomberg,CAD
SEC00027,2026-03-25,38.12,ICE,INR
SEC00027,2026-03-26,38.16,Bloomberg,GBP
SEC00027,2026-03-27,38.12,Refinitiv,USD
SEC00027,2026-03-28,39.27,ICE,GBP
SEC00027,2026-03-29,39.2,Refinitiv,INR
SEC00027,2026-03-30,39.16,Bloomberg,GBP
SEC00027,2026-03-31,39.76,ICE,INR
SEC00027,2026-04-01,39.65,Refinitiv,JPY
SEC00027,2026-04-02,40.06,Bloomberg,EUR
SEC00027,2026-04-03,39.16,Bloomberg,INR
SEC00027,2026-04-04,38.28,ICE,USD
SEC00027,2026-04-05,38.38,Bloomberg,GBP
SEC00027,2026-04-06,38.24,ICE,GBP
SEC00027,2026-04-07,37.7,Bloomberg,JPY
SEC00027,2026-04-08,37.81,Bloomberg,JPY
SEC00027,2026-04-09,37.97,ICE,USD
SEC00027,2026-04-10,37.5,ICE,JPY
SEC00027,2026-04-11,37.17,Bloomberg,EUR
SEC00027,2026-04-12,37.33,Bloomberg,CAD
SEC00027,2026-04-13,36.67,ICE,GBP
SEC00027,2026-04-14,36.29,Refinitiv,GBP
SEC00027,2026-04-15,36.65,Refinitiv,JPY
SEC00027,2026-04-16,36.65,Bloomberg,INR
SEC00027,2026-04-17,36.36,ICE,CAD
SEC00027,2026-04-18,35.79,Bloomberg,GBP
SEC00027,2026-04-19,35.15,Bloomberg,JPY
SEC00027,2026-04-20,35.09,Bloomberg,GBP
SEC00027,2026-04-21,36.38,Bloomberg,JPY
SEC00027,2026-04-22,26.47,Refinitiv,JPY
SEC00027,2026-04-23,35.91,Refinitiv,INR
SEC00027,2026-04-24,36.38,Refinitiv,EUR
SEC00027,2026-04-25,35.9,Refinitiv,JPY
SEC00027,2026-04-26,35.92,Bloomberg,GBP
SEC00027,2026-04-27,35.56,ICE,GBP
SEC00027,2026-04-28,36.87,Refinitiv,INR
SEC00027,2026-04-29,36.13,Bloomberg,INR
SEC00027,2026-04-30,36.36,Bloomberg,GBP
SEC00027,2026-05-01,35.93,Refinitiv,EUR
SEC00027,2026-05-02,36.42,ICE,USD
SEC00027,2026-05-03,36.63,Refinitiv,JPY
SEC00027,2026-05-04,37.48,ICE,EUR
SEC00027,2026-05-05,37.98,Bloomberg,JPY
SEC00027,2026-05-06,37.52,ICE,INR
SEC00027,2026-05-07,39.51,Bloomberg,GBP
SEC00027,2026-05-08,39.93,Bloomberg,INR
SEC00027,2026-05-09,39.55,Refinitiv,GBP
SEC00027,2026-05-10,39.72,Bloomberg,JPY
SEC00027,2026-05-11,40.19,Refinitiv,USD
SEC00027,2026-05-12,40.64,Bloomberg,INR
SEC00027,2026-05-13,41.02,ICE,GBP
SEC00027,2026-05-14,41.76,ICE,INR
SEC00027,2026-05-15,42.43,Refinitiv,EUR
SEC00027,2026-05-16,41.8,Refinitiv,INR
SEC00027,2026-05-17,43.41,Bloomberg,JPY
SEC00027,2026-05-18,44.97,ICE,JPY
SEC00027,2026-05-19,45.64,Refinitiv,EUR
SEC00028,2026-03-20,31.25,Refinitiv,CAD
SEC00028,2026-03-21,31.47,Refinitiv,JPY
SEC00028,2026-03-22,31.96,Bloomberg,INR
SEC00028,2026-03-23,32.14,Bloomberg,JPY
SEC00028,2026-03-24,32.55,Refinitiv,JPY
SEC00028,2026-03-25,32.87,Refinitiv,CAD
SEC00028,2026-03-26,32.01,ICE,EUR
SEC00028,2026-03-27,32.19,Bloomberg,GBP
SEC00028,2026-03-28,32.97,Refinitiv,INR
SEC00028,2026-03-29,33.09,Refinitiv,JPY
SEC00028,2026-03-30,32.32,Bloomberg,INR
SEC00028,2026-03-31,32.14,Bloomberg,GBP
SEC00028,2026-04-01,32.48,Refinitiv,USD
SEC00028,2026-04-02,33.55,Refinitiv,GBP
SEC00028,2026-04-03,32.38,Bloomberg,EUR
SEC00028,2026-04-04,32.61,Bloomberg,CAD
SEC00028,2026-04-05,32.08,Bloomberg,CAD
SEC00028,2026-04-06,32.39,ICE,GBP
SEC00028,2026-04-07,32.75,ICE,EUR
SEC00028,2026-04-08,32.63,Bloomberg,CAD
SEC00028,2026-04-09,33.01,Refinitiv,INR
SEC00028,2026-04-10,33.71,ICE,USD
SEC00028,2026-04-11,33.62,Bloomberg,CAD
SEC00028,2026-04-12,32.83,Bloomberg,GBP
SEC00028,2026-04-13,33.69,Bloomberg,EUR
SEC00028,2026-04-14,34.21,Bloomberg,EUR
SEC00028,2026-04-15,34.57,ICE,EUR
SEC00028,2026-04-16,34.16,ICE,CAD
SEC00028,2026-04-17,34.78,Refinitiv,JPY
SEC00028,2026-04-18,36.08,Refinitiv,INR
SEC00028,2026-04-19,36.02,ICE,CAD
SEC00028,2026-04-20,36.1,Bloomberg,INR
SEC00028,2026-04-21,35.43,Bloomberg,GBP
SEC00028,2026-04-22,34.98,Bloomberg,JPY
SEC00028,2026-04-23,34.33,ICE,INR
SEC00028,2026-04-24,34.42,ICE,JPY
SEC00028,2026-04-25,34.23,Refinitiv,USD
SEC00028,2026-04-26,34.48,ICE,INR
SEC00028,2026-04-27,33.94,Bloomberg,JPY
SEC00028,2026-04-28,33.85,Refinitiv,JPY
SEC00028,2026-04-29,33.29,ICE,EUR
SEC00028,2026-04-30,33.42,ICE,GBP
SEC00028,2026-05-01,32.45,Refinitiv,USD
SEC00028,2026-05-02,32.56,Bloomberg,EUR
SEC00028,2026-05-03,32.41,ICE,EUR
SEC00028,2026-05-04,32.53,Refinitiv,CAD
SEC00028,2026-05-05,31.58,Bloomberg,INR
SEC00028,2026-05-06,31.97,Bloomberg,USD
SEC00028,2026-05-07,31.81,Bloomberg,USD
SEC00028,2026-05-08,31.95,Refinitiv,USD
SEC00028,2026-05-09,30.9,Refinitiv,JPY
SEC00028,2026-05-10,30.22,Bloomberg,USD
SEC00028,2026-05-11,30.02,Bloomberg,USD
SEC00028,2026-05-12,30.78,Refinitiv,CAD
SEC00028,2026-05-13,31.09,Refinitiv,JPY
SEC00028,2026-05-14,31.18,Bloomberg,USD
SEC00028,2026-05-15,30.67,Bloomberg,GBP
SEC00028,2026-05-16,30.08,ICE,EUR
SEC00028,2026-05-17,30.24,ICE,JPY
SEC00028,2026-05-18,30.64,Refinitiv,JPY
SEC00028,2026-05-19,30.77,ICE,INR
SEC00029,2026-03-20,46.93,ICE,USD
SEC00029,2026-03-21,48.5,Refinitiv,INR
SEC00029,2026-03-22,47.69,Refinitiv,INR
SEC00029,2026-03-23,46.83,ICE,CAD
SEC00029,2026-03-24,46.0,Refinitiv,INR
SEC00029,2026-03-25,45.92,Bloomberg,EUR
SEC00029,2026-03-26,44.3,Bloomberg,EUR
SEC00029,2026-03-27,43.18,Bloomberg,INR
SEC00029,2026-03-28,42.72,Refinitiv,GBP
SEC00029,2026-03-29,41.82,Refinitiv,GBP
SEC00029,2026-03-30,42.64,Refinitiv,USD
SEC00029,2026-03-31,42.67,ICE,CAD
SEC00029,2026-04-01,43.13,Bloomberg,USD
SEC00029,2026-04-02,43.52,Bloomberg,JPY
SEC00029,2026-04-03,43.38,ICE,INR
SEC00029,2026-04-04,44.17,ICE,JPY
SEC00029,2026-04-05,44.55,ICE,EUR
SEC00029,2026-04-06,44.32,ICE,EUR
SEC00029,2026-04-07,43.0,ICE,USD
SEC00029,2026-04-08,43.42,ICE,GBP
SEC00029,2026-04-09,42.46,Refinitiv,USD
SEC00029,2026-04-10,42.77,Bloomberg,CAD
SEC00029,2026-04-11,42.85,Bloomberg,EUR
SEC00029,2026-04-12,41.82,Refinitiv,INR
SEC00029,2026-04-13,42.04,Refinitiv,USD
SEC00029,2026-04-14,42.2,Bloomberg,CAD
SEC00029,2026-04-15,42.37,Bloomberg,JPY
SEC00029,2026-04-16,42.51,ICE,GBP
SEC00029,2026-04-17,42.03,Bloomberg,INR
SEC00029,2026-04-18,42.5,ICE,JPY
SEC00029,2026-04-19,41.99,ICE,INR
SEC00029,2026-04-20,41.2,ICE,GBP
SEC00029,2026-04-21,41.72,Bloomberg,INR
SEC00029,2026-04-22,42.45,ICE,INR
SEC00029,2026-04-23,42.93,Refinitiv,INR
SEC00029,2026-04-24,42.79,Bloomberg,USD
SEC00029,2026-04-25,41.32,Refinitiv,CAD
SEC00029,2026-04-26,42.44,Bloomberg,USD
SEC00029,2026-04-27,40.97,ICE,GBP
SEC00029,2026-04-28,41.42,ICE,GBP
SEC00029,2026-04-29,43.02,Refinitiv,USD
SEC00029,2026-04-30,43.15,ICE,EUR
SEC00029,2026-05-01,43.4,Refinitiv,JPY
SEC00029,2026-05-02,43.72,ICE,INR
SEC00029,2026-05-03,43.9,ICE,USD
SEC00029,2026-05-04,45.78,Bloomberg,INR
SEC00029,2026-05-05,45.1,ICE,JPY
SEC00029,2026-05-06,44.34,ICE,EUR
SEC00029,2026-05-07,44.1,Refinitiv,EUR
SEC00029,2026-05-08,45.51,ICE,INR
SEC00029,2026-05-09,45.06,Bloomberg,CAD
SEC00029,2026-05-10,45.43,Bloomberg,INR
SEC00029,2026-05-11,46.33,Bloomberg,INR
SEC00029,2026-05-12,47.0,Refinitiv,EUR
SEC00029,2026-05-13,47.88,Bloomberg,JPY
SEC00029,2026-05-14,49.13,Bloomberg,GBP
SEC00029,2026-05-15,49.43,ICE,CAD
SEC00029,2026-05-16,49.04,Refinitiv,INR
SEC00029,2026-05-17,49.2,ICE,JPY
SEC00029,2026-05-18,48.92,Bloomberg,INR
SEC00029,2026-05-19,51.17,Bloomberg,JPY
SEC00030,2026-03-20,107.16,ICE,CAD
SEC00030,2026-03-21,110.92,Refinitiv,CAD
SEC00030,2026-03-22,109.07,Refinitiv,USD
SEC00030,2026-03-23,105.6,Refinitiv,USD
SEC00030,2026-03-24,105.73,Refinitiv,USD
SEC00030,2026-03-25,108.13,Bloomberg,CAD
SEC00030,2026-03-26,109.73,ICE,GBP
SEC00030,2026-03-27,112.08,Refinitiv,JPY
SEC00030,2026-03-28,113.77,Refinitiv,INR
SEC00030,2026-03-29,112.15,Bloomberg,GBP
SEC00030,2026-03-30,113.75,Bloomberg,INR
SEC00030,2026-03-31,114.0,Refinitiv,INR
SEC00030,2026-04-01,112.6,Refinitiv,EUR
SEC00030,2026-04-02,113.02,Bloomberg,CAD
SEC00030,2026-04-03,112.96,Bloomberg,INR
SEC00030,2026-04-04,115.9,Refinitiv,EUR
SEC00030,2026-04-05,114.88,Bloomberg,INR
SEC00030,2026-04-06,113.78,Bloomberg,EUR
SEC00030,2026-04-07,112.4,ICE,JPY
SEC00030,2026-04-08,116.3,ICE,USD
SEC00030,2026-04-09,115.01,ICE,EUR
SEC00030,2026-04-10,117.75,Bloomberg,USD
SEC00030,2026-04-11,115.62,Bloomberg,GBP
SEC00030,2026-04-12,116.74,Bloomberg,JPY
SEC00030,2026-04-13,117.35,Refinitiv,INR
SEC00030,2026-04-14,120.01,Bloomberg,USD
SEC00030,2026-04-15,122.42,Bloomberg,GBP
SEC00030,2026-04-16,122.66,Refinitiv,EUR
SEC00030,2026-04-17,121.54,Refinitiv,JPY
SEC00030,2026-04-18,125.15,Refinitiv,JPY
SEC00030,2026-04-19,123.78,Refinitiv,INR
SEC00030,2026-04-20,118.79,ICE,CAD
SEC00030,2026-04-21,114.88,Refinitiv,EUR
SEC00030,2026-04-22,111.59,Bloomberg,GBP
SEC00030,2026-04-23,112.85,Refinitiv,JPY
SEC00030,2026-04-24,117.4,Bloomberg,CAD
SEC00030,2026-04-25,113.15,Bloomberg,GBP
SEC00030,2026-04-26,111.61,Refinitiv,GBP
SEC00030,2026-04-27,111.85,Bloomberg,JPY
SEC00030,2026-04-28,115.01,Bloomberg,INR
SEC00030,2026-04-29,113.44,ICE,INR
SEC00030,2026-04-30,114.7,ICE,CAD
SEC00030,2026-05-01,114.24,Bloomberg,CAD
SEC00030,2026-05-02,119.66,Refinitiv,USD
SEC00030,2026-05-03,120.03,ICE,INR
SEC00030,2026-05-04,120.86,Bloomberg,CAD
SEC00030,2026-05-05,121.11,ICE,GBP
SEC00030,2026-05-06,120.26,Bloomberg,INR
SEC00030,2026-05-07,122.38,ICE,EUR
SEC00030,2026-05-08,119.89,Bloomberg,EUR
SEC00030,2026-05-09,115.63,Bloomberg,GBP
SEC00030,2026-05-10,115.37,ICE,CAD
SEC00030,2026-05-11,117.12,ICE,EUR
SEC00030,2026-05-12,115.96,Bloomberg,USD
SEC00030,2026-05-13,116.4,ICE,EUR
SEC00030,2026-05-14,113.9,ICE,JPY
SEC00030,2026-05-15,116.14,Refinitiv,CAD
SEC00030,2026-05-16,117.56,Bloomberg,GBP
SEC00030,2026-05-17,117.66,Bloomberg,EUR
SEC00030,2026-05-18,118.08,ICE,JPY
SEC00030,2026-05-19,115.18,Bloomberg,USD
SEC00031,2026-03-20,43.92,Bloomberg,INR
SEC00031,2026-03-21,43.77,Bloomberg,INR
SEC00031,2026-03-22,43.95,ICE,CAD
SEC00031,2026-03-23,44.09,Bloomberg,INR
SEC00031,2026-03-24,44.24,Bloomberg,GBP
SEC00031,2026-03-25,43.86,Bloomberg,JPY
SEC00031,2026-03-26,43.63,ICE,GBP
SEC00031,2026-03-27,42.76,Refinitiv,EUR
SEC00031,2026-03-28,41.25,ICE,CAD
SEC00031,2026-03-29,41.19,Bloomberg,EUR
SEC00031,2026-03-30,40.66,Refinitiv,GBP
SEC00031,2026-03-31,41.47,Bloomberg,USD
SEC00031,2026-04-01,39.86,Bloomberg,CAD
SEC00031,2026-04-02,40.09,Refinitiv,EUR
SEC00031,2026-04-03,41.64,Bloomberg,INR
SEC00031,2026-04-04,41.52,Refinitiv,GBP
SEC00031,2026-04-05,41.54,Refinitiv,EUR
SEC00031,2026-04-06,41.88,ICE,EUR
SEC00031,2026-04-07,42.28,ICE,JPY
SEC00031,2026-04-08,41.99,Bloomberg,JPY
SEC00031,2026-04-09,41.25,Bloomberg,INR
SEC00031,2026-04-10,41.76,Refinitiv,INR
SEC00031,2026-04-11,40.34,Bloomberg,GBP
SEC00031,2026-04-12,40.97,Bloomberg,EUR
SEC00031,2026-04-13,40.7,Refinitiv,USD
SEC00031,2026-04-14,40.72,Refinitiv,USD
SEC00031,2026-04-15,40.36,Refinitiv,USD
SEC00031,2026-04-16,41.42,Bloomberg,GBP
SEC00031,2026-04-17,41.62,Bloomberg,CAD
SEC00031,2026-04-18,41.4,Bloomberg,GBP
SEC00031,2026-04-19,41.16,Bloomberg,CAD
SEC00031,2026-04-20,41.07,ICE,EUR
SEC00031,2026-04-21,42.87,Bloomberg,EUR
SEC00031,2026-04-22,41.87,Bloomberg,EUR
SEC00031,2026-04-23,42.71,ICE,GBP
SEC00031,2026-04-24,43.17,Refinitiv,EUR
SEC00031,2026-04-25,44.38,Bloomberg,JPY
SEC00031,2026-04-26,44.91,ICE,JPY
SEC00031,2026-04-27,44.93,Refinitiv,EUR
SEC00031,2026-04-28,45.78,ICE,INR
SEC00031,2026-04-29,45.99,ICE,INR
SEC00031,2026-04-30,46.64,ICE,USD
SEC00031,2026-05-01,47.86,Bloomberg,USD
SEC00031,2026-05-02,47.97,Refinitiv,JPY
SEC00031,2026-05-03,47.63,Bloomberg,INR
SEC00031,2026-05-04,47.1,Refinitiv,JPY
SEC00031,2026-05-05,47.5,ICE,JPY
SEC00031,2026-05-06,46.78,Bloomberg,INR
SEC00031,2026-05-07,46.51,ICE,USD
SEC00031,2026-05-08,45.72,Refinitiv,GBP
SEC00031,2026-05-09,46.16,Bloomberg,EUR
SEC00031,2026-05-10,45.56,ICE,GBP
SEC00031,2026-05-11,44.53,Refinitiv,INR
SEC00031,2026-05-12,43.66,Refinitiv,CAD
SEC00031,2026-05-13,43.23,Refinitiv,CAD
SEC00031,2026-05-14,42.88,Bloomberg,CAD
SEC00031,2026-05-15,43.09,Bloomberg,INR
SEC00031,2026-05-16,42.99,Refinitiv,JPY
SEC00031,2026-05-17,43.3,ICE,JPY
SEC00031,2026-05-18,43.67,ICE,INR
SEC00031,2026-05-19,44.27,ICE,EUR
SEC00032,2026-03-20,44.59,ICE,EUR
SEC00032,2026-03-21,44.78,ICE,GBP
SEC00032,2026-03-22,43.44,Refinitiv,EUR
SEC00032,2026-03-23,43.84,ICE,USD
SEC00032,2026-03-24,43.16,ICE,USD
SEC00032,2026-03-25,42.68,ICE,EUR
SEC00032,2026-03-26,43.6,Refinitiv,EUR
SEC00032,2026-03-27,41.91,Bloomberg,USD
SEC00032,2026-03-28,42.17,ICE,USD
SEC00032,2026-03-29,42.43,Bloomberg,JPY
SEC00032,2026-03-30,41.83,ICE,USD
SEC00032,2026-03-31,41.51,Bloomberg,JPY
SEC00032,2026-04-01,42.45,Refinitiv,USD
SEC00032,2026-04-02,43.97,ICE,GBP
SEC00032,2026-04-03,44.83,ICE,GBP
SEC00032,2026-04-04,46.38,Refinitiv,CAD
SEC00032,2026-04-05,45.82,Bloomberg,INR
SEC00032,2026-04-06,44.54,Bloomberg,EUR
SEC00032,2026-04-07,44.52,Bloomberg,GBP
SEC00032,2026-04-08,45.19,Refinitiv,JPY
SEC00032,2026-04-09,43.7,Refinitiv,GBP
SEC00032,2026-04-10,43.0,Bloomberg,CAD
SEC00032,2026-04-11,42.39,Refinitiv,EUR
SEC00032,2026-04-12,42.68,ICE,JPY
SEC00032,2026-04-13,42.88,ICE,GBP
SEC00032,2026-04-14,42.3,Refinitiv,INR
SEC00032,2026-04-15,42.46,ICE,INR
SEC00032,2026-04-16,41.6,Refinitiv,JPY
SEC00032,2026-04-17,41.31,Refinitiv,GBP
SEC00032,2026-04-18,40.39,Refinitiv,USD
SEC00032,2026-04-19,40.3,ICE,USD
SEC00032,2026-04-20,39.74,Bloomberg,EUR
SEC00032,2026-04-21,40.25,Bloomberg,GBP
SEC00032,2026-04-22,40.25,ICE,EUR
SEC00032,2026-04-23,40.11,ICE,INR
SEC00032,2026-04-24,41.4,ICE,JPY
SEC00032,2026-04-25,41.71,ICE,INR
SEC00032,2026-04-26,41.45,ICE,JPY
SEC00032,2026-04-27,41.04,Bloomberg,JPY
SEC00032,2026-04-28,40.19,ICE,GBP
SEC00032,2026-04-29,40.16,Bloomberg,JPY
SEC00032,2026-04-30,40.4,Bloomberg,INR
SEC00032,2026-05-01,39.03,ICE,GBP
SEC00032,2026-05-02,38.09,Bloomberg,EUR
SEC00032,2026-05-03,37.76,Bloomberg,GBP
SEC00032,2026-05-04,37.03,Bloomberg,INR
SEC00032,2026-05-05,37.08,ICE,GBP
SEC00032,2026-05-06,37.22,ICE,GBP
SEC00032,2026-05-07,37.15,Bloomberg,CAD
SEC00032,2026-05-08,37.54,Refinitiv,CAD
SEC00032,2026-05-09,37.16,ICE,CAD
SEC00032,2026-05-10,37.15,Refinitiv,JPY
SEC00032,2026-05-11,36.5,Bloomberg,EUR
SEC00032,2026-05-12,36.7,Bloomberg,EUR
SEC00032,2026-05-13,36.77,Refinitiv,CAD
SEC00032,2026-05-14,36.0,Bloomberg,JPY
SEC00032,2026-05-15,35.92,ICE,GBP
SEC00032,2026-05-16,35.91,Bloomberg,GBP
SEC00032,2026-05-17,36.11,ICE,CAD
SEC00032,2026-05-18,36.33,ICE,GBP
SEC00032,2026-05-19,35.88,Refinitiv,INR
SEC00033,2026-03-20,88.76,ICE,CAD
SEC00033,2026-03-21,88.34,ICE,USD
SEC00033,2026-03-22,89.01,Refinitiv,EUR
SEC00033,2026-03-23,91.98,Bloomberg,EUR
SEC00033,2026-03-24,92.15,ICE,JPY
SEC00033,2026-03-25,91.75,ICE,JPY
SEC00033,2026-03-26,95.01,Refinitiv,GBP
SEC00033,2026-03-27,97.33,ICE,EUR
SEC00033,2026-03-28,99.45,Bloomberg,CAD
SEC00033,2026-03-29,98.61,Refinitiv,CAD
SEC00033,2026-03-30,97.59,ICE,USD
SEC00033,2026-03-31,94.42,ICE,USD
SEC00033,2026-04-01,96.11,ICE,USD
SEC00033,2026-04-02,96.29,ICE,INR
SEC00033,2026-04-03,93.21,Refinitiv,EUR
SEC00033,2026-04-04,95.28,Bloomberg,GBP
SEC00033,2026-04-05,94.75,ICE,CAD
SEC00033,2026-04-06,94.43,Refinitiv,EUR
SEC00033,2026-04-07,91.9,Refinitiv,INR
SEC00033,2026-04-08,92.76,Refinitiv,CAD
SEC00033,2026-04-09,93.65,Bloomberg,JPY
SEC00033,2026-04-10,93.61,Bloomberg,JPY
SEC00033,2026-04-11,92.96,Refinitiv,EUR
SEC00033,2026-04-12,97.4,ICE,CAD
SEC00033,2026-04-13,95.34,Refinitiv,GBP
SEC00033,2026-04-14,94.15,Bloomberg,USD
SEC00033,2026-04-15,95.39,Refinitiv,GBP
SEC00033,2026-04-16,93.7,ICE,CAD
SEC00033,2026-04-17,91.91,Bloomberg,USD
SEC00033,2026-04-18,93.83,Refinitiv,GBP
SEC00033,2026-04-19,94.9,ICE,EUR
SEC00033,2026-04-20,95.77,Refinitiv,GBP
SEC00033,2026-04-21,96.13,Refinitiv,USD
SEC00033,2026-04-22,94.98,ICE,GBP
SEC00033,2026-04-23,94.6,Bloomberg,JPY
SEC00033,2026-04-24,94.51,Bloomberg,JPY
SEC00033,2026-04-25,96.0,Bloomberg,EUR
SEC00033,2026-04-26,96.78,ICE,GBP
SEC00033,2026-04-27,95.21,ICE,GBP
SEC00033,2026-04-28,96.62,ICE,USD
SEC00033,2026-04-29,93.74,ICE,JPY
SEC00033,2026-04-30,93.25,ICE,EUR
SEC00033,2026-05-01,91.38,Bloomberg,GBP
SEC00033,2026-05-02,90.02,Bloomberg,USD
SEC00033,2026-05-03,93.18,ICE,INR
SEC00033,2026-05-04,90.76,ICE,JPY
SEC00033,2026-05-05,89.47,Refinitiv,CAD
SEC00033,2026-05-06,90.34,Refinitiv,INR
SEC00033,2026-05-07,89.62,Refinitiv,USD
SEC00033,2026-05-08,89.91,Refinitiv,INR
SEC00033,2026-05-09,92.27,Refinitiv,INR
SEC00033,2026-05-10,93.41,ICE,EUR
SEC00033,2026-05-11,92.66,ICE,INR
SEC00033,2026-05-12,92.49,Bloomberg,JPY
SEC00033,2026-05-13,93.42,ICE,EUR
SEC00033,2026-05-14,94.53,Bloomberg,EUR
SEC00033,2026-05-15,94.61,Bloomberg,EUR
SEC00033,2026-05-16,95.28,ICE,CAD
SEC00033,2026-05-17,95.94,ICE,GBP
SEC00033,2026-05-18,95.83,ICE,USD
SEC00033,2026-05-19,94.84,Bloomberg,EUR
SEC00034,2026-03-20,50.58,Bloomberg,USD
SEC00034,2026-03-21,50.63,Bloomberg,EUR
SEC00034,2026-03-22,50.9,Refinitiv,USD
SEC00034,2026-03-23,50.95,Bloomberg,JPY
SEC00034,2026-03-24,50.54,ICE,CAD
SEC00034,2026-03-25,50.12,Bloomberg,USD
SEC00034,2026-03-26,50.46,Refinitiv,CAD
SEC00034,2026-03-27,50.34,Refinitiv,CAD
SEC00034,2026-03-28,49.32,ICE,CAD
SEC00034,2026-03-29,47.66,ICE,USD
SEC00034,2026-03-30,47.17,Refinitiv,USD
SEC00034,2026-03-31,46.02,Bloomberg,GBP
SEC00034,2026-04-01,45.36,Refinitiv,CAD
SEC00034,2026-04-02,45.03,Bloomberg,USD
SEC00034,2026-04-03,44.94,Bloomberg,CAD
SEC00034,2026-04-04,44.42,Refinitiv,GBP
SEC00034,2026-04-05,46.19,Bloomberg,GBP
SEC00034,2026-04-06,45.17,Bloomberg,USD
SEC00034,2026-04-07,46.17,Refinitiv,JPY
SEC00034,2026-04-08,46.06,Refinitiv,CAD
SEC00034,2026-04-09,45.54,ICE,USD
SEC00034,2026-04-10,46.05,Bloomberg,JPY
SEC00034,2026-04-11,45.69,Refinitiv,GBP
SEC00034,2026-04-12,45.05,ICE,EUR
SEC00034,2026-04-13,46.53,ICE,EUR
SEC00034,2026-04-14,44.71,Refinitiv,EUR
SEC00034,2026-04-15,44.54,Refinitiv,INR
SEC00034,2026-04-16,44.71,Refinitiv,GBP
SEC00034,2026-04-17,45.87,Bloomberg,INR
SEC00034,2026-04-18,45.56,Bloomberg,EUR
SEC00034,2026-04-19,47.77,ICE,INR
SEC00034,2026-04-20,48.44,Bloomberg,GBP
SEC00034,2026-04-21,46.4,Bloomberg,CAD
SEC00034,2026-04-22,45.21,Refinitiv,USD
SEC00034,2026-04-23,45.43,Bloomberg,USD
SEC00034,2026-04-24,44.51,Bloomberg,EUR
SEC00034,2026-04-25,44.98,Refinitiv,INR
SEC00034,2026-04-26,44.63,ICE,JPY
SEC00034,2026-04-27,43.69,ICE,JPY
SEC00034,2026-04-28,42.96,Bloomberg,JPY
SEC00034,2026-04-29,43.64,Bloomberg,EUR
SEC00034,2026-04-30,42.07,ICE,CAD
SEC00034,2026-05-01,42.88,Refinitiv,JPY
SEC00034,2026-05-02,43.73,ICE,INR
SEC00034,2026-05-03,43.49,Bloomberg,GBP
SEC00034,2026-05-04,42.42,Bloomberg,JPY
SEC00034,2026-05-05,42.86,Bloomberg,EUR
SEC00034,2026-05-06,42.51,ICE,EUR
SEC00034,2026-05-07,41.37,ICE,GBP
SEC00034,2026-05-08,42.81,Bloomberg,USD
SEC00034,2026-05-09,42.15,ICE,CAD
SEC00034,2026-05-10,41.06,ICE,EUR
SEC00034,2026-05-11,41.29,ICE,EUR
SEC00034,2026-05-12,41.26,Refinitiv,USD
SEC00034,2026-05-13,42.38,Bloomberg,EUR
SEC00034,2026-05-14,42.11,ICE,EUR
SEC00034,2026-05-15,41.85,Bloomberg,EUR
SEC00034,2026-05-16,42.13,Bloomberg,JPY
SEC00034,2026-05-17,42.3,Bloomberg,EUR
SEC00034,2026-05-18,42.49,Refinitiv,INR
SEC00034,2026-05-19,42.72,Bloomberg,GBP
SEC00035,2026-03-20,32.27,Refinitiv,JPY
SEC00035,2026-03-21,31.86,ICE,INR
SEC00035,2026-03-22,31.59,Bloomberg,JPY
SEC00035,2026-03-23,31.84,Bloomberg,EUR
SEC00035,2026-03-24,30.97,ICE,CAD
SEC00035,2026-03-25,31.03,ICE,CAD
